time (minutes),AOPC-global,aggregation
18.280512415643862,0.0023303632153878,Gavg
19.80388845028085,0.0023255614310927,Gavg
21.32726448491784,0.0018891636871138,Gavg
22.85064051955483,0.0043120733649924,Gavg
24.374016554191822,0.0039443736278116,Gavg
25.897392588828808,0.0047379057376338,Gavg
27.4207686234658,0.0042868743882146,Gavg
28.944144658102783,0.002505752531106,Gavg
30.46752069273977,0.0029047681578773,Gavg
1.523376034636989,0.0446028079820888,Gavg_4e-3
3.046752069273978,0.0357693466499346,Gavg_4e-3
4.570128103910967,0.0734944810715851,Gavg_4e-3
6.093504138547956,0.0713870565386264,Gavg_4e-3
7.616880173184944,0.0915743868054597,Gavg_4e-3
9.140256207821931,0.0938585054633347,Gavg_4e-3
10.66363224245892,0.0947071642871693,Gavg_4e-3
12.187008277095911,0.110916750443245,Gavg_4e-3
13.7103843117329,0.085375319168014,Gavg_4e-3
15.233760346369888,0.0843840166627045,Gavg_4e-3
16.757136381006877,0.0973678020077225,Gavg_4e-3
18.280512415643862,0.0959026843521736,Gavg_4e-3
19.80388845028085,0.1118826890575468,Gavg_4e-3
21.32726448491784,0.1129369811897997,Gavg_4e-3
22.85064051955483,0.1105027887436488,Gavg_4e-3
24.374016554191822,0.1105027887436488,Gavg_4e-3
25.897392588828808,0.1114269854900981,Gavg_4e-3
27.4207686234658,0.1110391481293609,Gavg_4e-3
28.944144658102783,0.1152524502917577,Gavg_4e-3
30.46752069273977,0.1152524502917577,Gavg_4e-3
